,Country,Year,Month,Activity_new,Injuries_new,Type_new,occurence_per_month
3594,USA,2005,Jun,Other,Other Inury,Unprovoked,1.0
3595,USA,2005,Jun,Swimming,Fatal,Unprovoked,1.0
3596,USA,2005,Jun,Swimming,Laceration,Unprovoked,1.0
3597,USA,2005,Jun,Swimming,Other Inury,Unprovoked,1.0
3598,USA,2005,Mar,Swimming,Other Inury,Provoked,1.0
3599,USA,2005,May,Other,No injury,Unprovoked,3.0
3600,USA,2005,May,Other,Other Inury,Unprovoked,1.0
3601,USA,2005,May,Swimming,Other Inury,Unprovoked,1.0
3602,USA,2005,Nov,Other,Laceration,Unprovoked,2.0
3603,USA,2005,Nov,Other,No injury,Unprovoked,2.0
3604,USA,2005,Nov,Other,Other Inury,Unprovoked,3.0
3605,USA,2005,Oct,Other,Laceration,Unprovoked,1.0
3606,USA,2005,Oct,Other,No injury,Unprovoked,2.0
3607,USA,2005,Oct,Other,Other Inury,Unprovoked,1.0
3608,USA,2005,Oct,Swimming,Laceration,Provoked,1.0
3609,USA,2005,Oct,Swimming,Laceration,Unprovoked,1.0
3610,USA,2005,Sep,Other,Fatal,Unprovoked,1.0
3611,USA,2005,Sep,Other,Other Inury,Unprovoked,2.0
3612,USA,2005,Sep,Swimming,Other Inury,Unprovoked,1.0
3613,USA,2006,Apr,Fishing,Laceration,Provoked,1.0
3614,USA,2006,Apr,Other,Laceration,Unprovoked,1.0
3615,USA,2006,Apr,Other,Other Inury,Unprovoked,1.0
3616,USA,2006,Apr,Swimming,No injury,Unprovoked,1.0
3617,USA,2006,Aug,Other,Laceration,Unprovoked,1.0
3618,USA,2006,Aug,Swimming,Laceration,Unprovoked,1.0
3619,USA,2006,Dec,Other,No injury,Unprovoked,1.0
3620,USA,2006,Feb,Other,Laceration,Unprovoked,1.0
3621,USA,2006,Feb,Other,No injury,Unprovoked,1.0
3622,USA,2006,Jan,Other,Laceration,Unprovoked,1.0
3623,USA,2006,Jan,Other,No injury,Unprovoked,1.0
3624,USA,2006,Jul,Fishing,Other Inury,Unprovoked,1.0
3625,USA,2006,Jul,Other,Laceration,Provoked,1.0
3626,USA,2006,Jul,Other,Laceration,Unprovoked,2.0
3627,USA,2006,Jul,Other,No injury,Unprovoked,1.0
3628,USA,2006,Jul,Other,Other Inury,Unprovoked,4.0
3629,USA,2006,Jul,Swimming,Other Inury,Unprovoked,3.0
3630,USA,2006,Jun,Diving,No injury,Unprovoked,1.0
3631,USA,2006,Jun,Fishing,No injury,Provoked,1.0
3632,USA,2006,Jun,Other,Laceration,Unprovoked,2.0
3633,USA,2006,Jun,Other,Other Inury,Unprovoked,1.0
3634,USA,2006,Jun,Swimming,Laceration,Unprovoked,1.0
3635,USA,2006,Mar,Other,Laceration,Unprovoked,1.0
3636,USA,2006,May,Diving,Laceration,Unprovoked,1.0
3637,USA,2006,May,Fishing,Laceration,Unprovoked,1.0
3638,USA,2006,May,Fishing,Other Inury,Provoked,1.0
3639,USA,2006,May,Other,No injury,Provoked,1.0
3640,USA,2006,May,Other,No injury,Unprovoked,1.0
3641,USA,2006,May,Swimming,Laceration,Unprovoked,1.0
3642,USA,2006,Nov,Swimming,Laceration,Unprovoked,1.0
3643,USA,2006,Oct,Fishing,Other Inury,Unprovoked,1.0
3644,USA,2006,Oct,Other,Laceration,Unprovoked,1.0
3645,USA,2006,Oct,Other,No injury,Unprovoked,1.0
3646,USA,2006,Oct,Other,Other Inury,Unprovoked,1.0
3647,USA,2006,Oct,Swimming,Laceration,Unprovoked,1.0
3648,USA,2006,Sep,Other,Laceration,Provoked,1.0
3649,USA,2006,Sep,Other,Laceration,Unprovoked,2.0
3650,USA,2006,Sep,Other,Other Inury,Unprovoked,2.0
3651,USA,2006,Sep,Swimming,No injury,Unprovoked,1.0
3652,USA,2006,Sep,Swimming,Other Inury,Unprovoked,1.0
3653,USA,2007,Apr,Fishing,No injury,Unprovoked,1.0
3654,USA,2007,Apr,Other,Laceration,Unprovoked,1.0
3655,USA,2007,Apr,Other,Other Inury,Unprovoked,1.0
3656,USA,2007,Apr,Swimming,Laceration,Unprovoked,1.0
3657,USA,2007,Aug,Fishing,Other Inury,Provoked,1.0
3658,USA,2007,Aug,Other,Laceration,Unprovoked,6.0
3659,USA,2007,Aug,Other,No injury,Provoked,1.0
3660,USA,2007,Aug,Other,Other Inury,Unprovoked,2.0
3661,USA,2007,Aug,Swimming,Laceration,Unprovoked,3.0
3662,USA,2007,Aug,Swimming,Other Inury,Unprovoked,2.0
3663,USA,2007,Dec,Other,No injury,Unprovoked,1.0
3664,USA,2007,Jan,Other,No injury,Unprovoked,2.0
3665,USA,2007,Jul,Diving,Other Inury,Unprovoked,1.0
3666,USA,2007,Jul,Fishing,No injury,Unprovoked,1.0
3667,USA,2007,Jul,Other,No injury,Unprovoked,3.0
3668,USA,2007,Jul,Other,Other Inury,Unprovoked,1.0
3669,USA,2007,Jul,Swimming,Laceration,Unprovoked,1.0
3670,USA,2007,Jul,Swimming,Other Inury,Unprovoked,1.0
3671,USA,2007,Jun,Other,Laceration,Provoked,1.0
3672,USA,2007,Jun,Other,Laceration,Unprovoked,1.0
3673,USA,2007,Jun,Other,No injury,Unprovoked,1.0
3674,USA,2007,Jun,Swimming,Other Inury,Unprovoked,2.0
3675,USA,2007,Mar,Fishing,Other Inury,Provoked,1.0
3676,USA,2007,Mar,Other,Laceration,Unprovoked,3.0
3677,USA,2007,May,Diving,Other Inury,Unprovoked,1.0
3678,USA,2007,May,Other,Other Inury,Provoked,1.0
3679,USA,2007,May,Other,Other Inury,Unprovoked,1.0
3680,USA,2007,May,Swimming,Laceration,Unprovoked,2.0
3681,USA,2007,Nov,Other,Laceration,Unprovoked,2.0
3682,USA,2007,Oct,Other,Laceration,Unprovoked,1.0
3683,USA,2007,Oct,Other,Other Inury,Unprovoked,1.0
3684,USA,2007,Oct,Swimming,Laceration,Unprovoked,1.0
3685,USA,2007,Sep,Diving,No injury,Unprovoked,1.0
3686,USA,2007,Sep,Other,Laceration,Unprovoked,4.0
3687,USA,2007,Sep,Other,No injury,Unprovoked,2.0
3688,USA,2007,Sep,Other,Other Inury,Unprovoked,1.0
3689,USA,2007,Sep,Swimming,Laceration,Unprovoked,4.0
3690,USA,2008,Apr,Other,Laceration,Provoked,1.0
3691,USA,2008,Apr,Other,Laceration,Unprovoked,3.0
3692,USA,2008,Apr,Other,Other Inury,Unprovoked,3.0
3693,USA,2008,Apr,Swimming,Fatal,Unprovoked,1.0
3694,USA,2008,Aug,Other,Laceration,Unprovoked,3.0
3695,USA,2008,Aug,Other,No injury,Unprovoked,1.0
3696,USA,2008,Aug,Swimming,Laceration,Unprovoked,2.0
3697,USA,2008,Aug,Swimming,No injury,Unprovoked,1.0
3698,USA,2008,Dec,Other,No injury,Unprovoked,1.0
3699,USA,2008,Feb,Other,Laceration,Unprovoked,2.0
3700,USA,2008,Jan,Other,Other Inury,Unprovoked,1.0
3701,USA,2008,Jul,Diving,Other Inury,Unprovoked,1.0
3702,USA,2008,Jul,Other,Laceration,Unprovoked,1.0
3703,USA,2008,Jul,Other,Other Inury,Provoked,1.0
3704,USA,2008,Jul,Other,Other Inury,Unprovoked,1.0
3705,USA,2008,Jul,Swimming,Laceration,Unprovoked,4.0
3706,USA,2008,Jul,Swimming,No injury,Unprovoked,1.0
3707,USA,2008,Jun,Other,Laceration,Unprovoked,2.0
3708,USA,2008,Jun,Other,No injury,Unprovoked,1.0
3709,USA,2008,Jun,Other,Other Inury,Unprovoked,1.0
3710,USA,2008,Jun,Swimming,Laceration,Unprovoked,2.0
3711,USA,2008,Jun,Swimming,Other Inury,Unprovoked,1.0
3712,USA,2008,Mar,Other,Laceration,Unprovoked,1.0
3713,USA,2008,Mar,Other,No injury,Unprovoked,2.0
3714,USA,2008,Mar,Other,Other Inury,Unprovoked,2.0
3715,USA,2008,Mar,Swimming,Laceration,Unprovoked,1.0
3716,USA,2008,Mar,Swimming,Other Inury,Unprovoked,1.0
3717,USA,2008,May,Other,Other Inury,Unprovoked,1.0
3718,USA,2008,May,Swimming,Laceration,Unprovoked,1.0
3719,USA,2008,Oct,Fishing,Laceration,Unprovoked,1.0
3720,USA,2008,Sep,Other,Laceration,Unprovoked,1.0
3721,USA,2008,Sep,Other,No injury,Unprovoked,3.0
3722,USA,2008,Sep,Other,Other Inury,Unprovoked,4.0
3723,USA,2008,Sep,Swimming,Laceration,Unprovoked,1.0
3724,USA,2009,Apr,Fishing,No injury,Unprovoked,1.0
3725,USA,2009,Apr,Other,Laceration,Unprovoked,2.0
3726,USA,2009,Apr,Other,No injury,Unprovoked,1.0
3727,USA,2009,Apr,Other,Other Inury,Unprovoked,1.0
3728,USA,2009,Apr,Swimming,Laceration,Unprovoked,1.0
3729,USA,2009,Aug,Other,No injury,Unprovoked,2.0
3730,USA,2009,Aug,Swimming,Laceration,Unprovoked,1.0
3731,USA,2009,Aug,Swimming,Other Inury,Unprovoked,2.0
3732,USA,2009,Dec,Other,Laceration,Provoked,1.0
3733,USA,2009,Feb,Other,Other Inury,Unprovoked,1.0
3734,USA,2009,Jul,Other,No injury,Unprovoked,1.0
3735,USA,2009,Jul,Other,Other Inury,Unprovoked,1.0
3736,USA,2009,Jul,Swimming,Laceration,Unprovoked,3.0
3737,USA,2009,Jul,Swimming,Other Inury,Provoked,1.0
3738,USA,2009,Mar,Other,Laceration,Unprovoked,1.0
3739,USA,2009,Mar,Swimming,Laceration,Unprovoked,1.0
3740,USA,2009,May,Other,Laceration,Unprovoked,3.0
3741,USA,2009,May,Swimming,Other Inury,Provoked,1.0
3742,USA,2009,Nov,Fishing,Laceration,Unprovoked,1.0
3743,USA,2009,Nov,Other,No injury,Unprovoked,1.0
3744,USA,2009,Nov,Other,Other Inury,Unprovoked,3.0
3745,USA,2009,Nov,Swimming,Other Inury,Unprovoked,1.0
3746,USA,2009,Oct,Other,Laceration,Unprovoked,2.0
3747,USA,2009,Oct,Other,Other Inury,Unprovoked,1.0
3748,USA,2009,Sep,Swimming,Fatal,Unprovoked,1.0
3749,USA,2009,Sep,Swimming,Laceration,Unprovoked,1.0
3750,USA,2010,Apr,Other,No injury,Unprovoked,1.0
3751,USA,2010,Apr,Other,Other Inury,Provoked,1.0
3752,USA,2010,Aug,Fishing,No injury,Unprovoked,1.0
3753,USA,2010,Aug,Other,Laceration,Unprovoked,1.0
3754,USA,2010,Aug,Other,No injury,Unprovoked,2.0
3755,USA,2010,Aug,Other,Other Inury,Unprovoked,1.0
3756,USA,2010,Dec,Other,Laceration,Unprovoked,2.0
3757,USA,2010,Feb,Other,Fatal,Unprovoked,1.0
3758,USA,2010,Feb,Swimming,Other Inury,Provoked,1.0
3759,USA,2010,Jan,Fishing,Laceration,Unprovoked,1.0
3760,USA,2010,Jul,Fishing,Laceration,Provoked,2.0
3761,USA,2010,Jul,Fishing,Other Inury,Unprovoked,1.0
3762,USA,2010,Jul,Other,Laceration,Unprovoked,3.0
3763,USA,2010,Jul,Other,No injury,Unprovoked,1.0
3764,USA,2010,Jul,Other,Other Inury,Unprovoked,1.0
3765,USA,2010,Jul,Swimming,Laceration,Unprovoked,2.0
3766,USA,2010,Jun,Other,Laceration,Unprovoked,4.0
3767,USA,2010,Jun,Swimming,Laceration,Unprovoked,1.0
3768,USA,2010,May,Fishing,Laceration,Provoked,1.0
3769,USA,2010,May,Swimming,Laceration,Unprovoked,1.0
3770,USA,2010,Nov,Diving,Other Inury,Provoked,1.0
3771,USA,2010,Oct,Diving,No injury,Unprovoked,1.0
3772,USA,2010,Oct,Other,Fatal,Unprovoked,1.0
3773,USA,2010,Oct,Other,No injury,Unprovoked,1.0
3774,USA,2010,Sep,Other,Laceration,Unprovoked,2.0
3775,USA,2010,Sep,Other,No injury,Unprovoked,2.0
3776,USA,2010,Sep,Other,Other Inury,Unprovoked,1.0
3777,USA,2010,Sep,Swimming,Laceration,Unprovoked,1.0
3778,USA,2011,Apr,Fishing,Other Inury,Unprovoked,1.0
3779,USA,2011,Apr,Other,Laceration,Unprovoked,1.0
3780,USA,2011,Aug,Other,Laceration,Unprovoked,2.0
3781,USA,2011,Aug,Swimming,Laceration,Unprovoked,3.0
3782,USA,2011,Dec,Other,Laceration,Unprovoked,1.0
3783,USA,2011,Dec,Other,No injury,Provoked,1.0
3784,USA,2011,Dec,Other,No injury,Unprovoked,1.0
3785,USA,2011,Jul,Fishing,Laceration,Unprovoked,1.0
3786,USA,2011,Jul,Other,Other Inury,Unprovoked,1.0
3787,USA,2011,Jul,Swimming,Laceration,Unprovoked,1.0
3788,USA,2011,Jul,Swimming,No injury,Unprovoked,1.0
3789,USA,2011,Jul,Swimming,Other Inury,Unprovoked,1.0
3790,USA,2011,Jun,Diving,Laceration,Unprovoked,1.0
3791,USA,2011,Jun,Fishing,No injury,Unprovoked,1.0
3792,USA,2011,Jun,Other,Laceration,Unprovoked,1.0
3793,USA,2011,Jun,Other,No injury,Unprovoked,1.0
3794,USA,2011,Jun,Swimming,Laceration,Unprovoked,1.0
3795,USA,2011,Mar,Other,Laceration,Provoked,1.0
3796,USA,2011,May,Fishing,Laceration,Provoked,1.0
3797,USA,2011,May,Other,Laceration,Unprovoked,3.0
3798,USA,2011,May,Other,No injury,Unprovoked,2.0
3799,USA,2011,Nov,Other,No injury,Unprovoked,1.0
3800,USA,2011,Oct,Other,Laceration,Unprovoked,1.0
3801,USA,2011,Oct,Other,No injury,Unprovoked,2.0
3802,USA,2011,Oct,Other,Other Inury,Unprovoked,1.0
3803,USA,2011,Oct,Swimming,No injury,Unprovoked,1.0
3804,USA,2011,Sep,Fishing,Laceration,Unprovoked,1.0
3805,USA,2011,Sep,Other,Laceration,Unprovoked,3.0
3806,USA,2011,Sep,Other,No injury,Unprovoked,3.0
3807,USA,2012,Apr,Other,Laceration,Unprovoked,2.0
3808,USA,2012,Aug,Diving,Laceration,Unprovoked,1.0
3809,USA,2012,Aug,Swimming,Laceration,Unprovoked,1.0
3810,USA,2012,Dec,Other,Laceration,Unprovoked,1.0
3811,USA,2012,Dec,Swimming,Other Inury,Unprovoked,1.0
3812,USA,2012,Feb,Other,Laceration,Provoked,1.0
3813,USA,2012,Jan,Diving,No injury,Unprovoked,1.0
3814,USA,2012,Jan,Other,No injury,Unprovoked,1.0
3815,USA,2012,Jul,Other,Laceration,Unprovoked,1.0
3816,USA,2012,Jul,Other,No injury,Unprovoked,2.0
3817,USA,2012,Jul,Other,Other Inury,Unprovoked,1.0
3818,USA,2012,Jul,Swimming,Laceration,Unprovoked,1.0
3819,USA,2012,Jun,Fishing,Other Inury,Provoked,1.0
3820,USA,2012,Jun,Other,Laceration,Unprovoked,3.0
3821,USA,2012,Jun,Other,Other Inury,Unprovoked,1.0
3822,USA,2012,Jun,Swimming,Laceration,Unprovoked,2.0
3823,USA,2012,Jun,Swimming,No injury,Unprovoked,2.0
3824,USA,2012,Jun,Swimming,Other Inury,Unprovoked,3.0
3825,USA,2012,Mar,Other,Laceration,Unprovoked,2.0
3826,USA,2012,Mar,Other,Other Inury,Unprovoked,3.0
3827,USA,2012,May,Fishing,No injury,Unprovoked,2.0
3828,USA,2012,May,Other,Laceration,Unprovoked,1.0
3829,USA,2012,May,Other,No injury,Unprovoked,1.0
3830,USA,2012,May,Swimming,Other Inury,Unprovoked,2.0
3831,USA,2012,Nov,Diving,Laceration,Unprovoked,1.0
3832,USA,2012,Nov,Other,Laceration,Unprovoked,1.0
3833,USA,2012,Nov,Other,No injury,Unprovoked,1.0
3834,USA,2012,Nov,Other,Other Inury,Unprovoked,1.0
3835,USA,2012,Oct,Other,Fatal,Unprovoked,1.0
3836,USA,2012,Oct,Other,Laceration,Unprovoked,2.0
3837,USA,2012,Oct,Other,No injury,Unprovoked,2.0
3838,USA,2012,Oct,Swimming,Laceration,Unprovoked,1.0
3839,USA,2012,Sep,Fishing,Laceration,Provoked,1.0
3840,USA,2012,Sep,Other,Laceration,Unprovoked,4.0
3841,USA,2012,Sep,Other,No injury,Unprovoked,1.0
3842,USA,2012,Sep,Other,Other Inury,Unprovoked,4.0
3843,USA,2012,Sep,Swimming,Laceration,Unprovoked,2.0
3844,USA,2013,Apr,Other,Laceration,Unprovoked,1.0
3845,USA,2013,Apr,Other,Other Inury,Unprovoked,1.0
3846,USA,2013,Apr,Swimming,Laceration,Unprovoked,2.0
3847,USA,2013,Aug,Diving,Fatal,Unprovoked,1.0
3848,USA,2013,Aug,Fishing,No injury,Unprovoked,1.0
3849,USA,2013,Aug,Other,Laceration,Unprovoked,1.0
3850,USA,2013,Aug,Other,No injury,Unprovoked,4.0
3851,USA,2013,Aug,Swimming,Other Inury,Unprovoked,1.0
3852,USA,2013,Dec,Fishing,Fatal,Unprovoked,1.0
3853,USA,2013,Dec,Other,Laceration,Unprovoked,1.0
3854,USA,2013,Dec,Other,Other Inury,Unprovoked,1.0
3855,USA,2013,Feb,Other,Laceration,Unprovoked,2.0
3856,USA,2013,Feb,Other,No injury,Unprovoked,1.0
3857,USA,2013,Jan,Other,Other Inury,Unprovoked,1.0
3858,USA,2013,Jul,Diving,Laceration,Unprovoked,1.0
3859,USA,2013,Jul,Other,Laceration,Unprovoked,1.0
3860,USA,2013,Jul,Other,Other Inury,Unprovoked,1.0
3861,USA,2013,Jul,Swimming,Laceration,Unprovoked,1.0
3862,USA,2013,Jul,Swimming,Other Inury,Unprovoked,2.0
3863,USA,2013,Jun,Fishing,No injury,Unprovoked,1.0
3864,USA,2013,Jun,Fishing,Other Inury,Provoked,1.0
3865,USA,2013,Jun,Other,Laceration,Unprovoked,1.0
3866,USA,2013,Jun,Other,Other Inury,Unprovoked,1.0
3867,USA,2013,Jun,Swimming,Laceration,Unprovoked,1.0
3868,USA,2013,Jun,Swimming,No injury,Unprovoked,1.0
3869,USA,2013,Jun,Swimming,Other Inury,Unprovoked,2.0
3870,USA,2013,May,Other,Laceration,Unprovoked,2.0
3871,USA,2013,May,Swimming,Other Inury,Unprovoked,1.0
3872,USA,2013,Nov,Other,No injury,Unprovoked,2.0
3873,USA,2013,Nov,Other,Other Inury,Unprovoked,1.0
3874,USA,2013,Oct,Other,Laceration,Unprovoked,3.0
3875,USA,2013,Oct,Other,No injury,Unprovoked,1.0
3876,USA,2013,Oct,Swimming,Laceration,Unprovoked,1.0
3877,USA,2013,Oct,Swimming,Other Inury,Unprovoked,1.0
3878,USA,2013,Sep,Fishing,Laceration,Unprovoked,1.0
3879,USA,2013,Sep,Other,Laceration,Unprovoked,3.0
3880,USA,2013,Sep,Other,No injury,Unprovoked,1.0
3881,USA,2013,Sep,Other,Other Inury,Provoked,1.0
3882,USA,2013,Sep,Other,Other Inury,Unprovoked,1.0
3883,USA,2013,Sep,Swimming,Laceration,Unprovoked,2.0
3884,USA,2013,Sep,Swimming,Other Inury,Unprovoked,1.0
3885,USA,2014,Apr,Other,Laceration,Unprovoked,2.0
3886,USA,2014,Apr,Swimming,Laceration,Unprovoked,2.0
3887,USA,2014,Aug,Fishing,Laceration,Provoked,2.0
3888,USA,2014,Aug,Other,Laceration,Unprovoked,6.0
3889,USA,2014,Aug,Other,Other Inury,Unprovoked,3.0
3890,USA,2014,Aug,Swimming,Laceration,Unprovoked,3.0
3891,USA,2014,Dec,Other,Other Inury,Unprovoked,1.0
3892,USA,2014,Jul,Other,Laceration,Unprovoked,3.0
3893,USA,2014,Jul,Other,No injury,Unprovoked,1.0
3894,USA,2014,Jul,Other,Other Inury,Unprovoked,1.0
3895,USA,2014,Jul,Swimming,Laceration,Unprovoked,2.0
3896,USA,2014,Jul,Swimming,Other Inury,Provoked,1.0
3897,USA,2014,Jul,Swimming,Other Inury,Unprovoked,1.0
3898,USA,2014,Jun,Other,Laceration,Unprovoked,3.0
3899,USA,2014,Jun,Swimming,Laceration,Unprovoked,1.0
3900,USA,2014,Mar,Other,Laceration,Unprovoked,3.0
3901,USA,2014,May,Other,Laceration,Unprovoked,2.0
3902,USA,2014,May,Other,Other Inury,Unprovoked,1.0
3903,USA,2014,May,Swimming,Laceration,Unprovoked,1.0
3904,USA,2014,Nov,Diving,Laceration,Unprovoked,1.0
3905,USA,2014,Nov,Other,Laceration,Unprovoked,1.0
3906,USA,2014,Nov,Other,No injury,Unprovoked,1.0
3907,USA,2014,Oct,Fishing,Other Inury,Unprovoked,1.0
3908,USA,2014,Oct,Other,Laceration,Unprovoked,4.0
3909,USA,2014,Oct,Other,No injury,Unprovoked,6.0
3910,USA,2014,Oct,Other,Other Inury,Unprovoked,2.0
3911,USA,2014,Sep,Fishing,Other Inury,Provoked,1.0
3912,USA,2014,Sep,Fishing,Other Inury,Unprovoked,1.0
3913,USA,2014,Sep,Other,No injury,Unprovoked,2.0
3914,USA,2015,Apr,Diving,Fatal,Unprovoked,1.0
3915,USA,2015,Apr,Fishing,Other Inury,Unprovoked,1.0
3916,USA,2015,Apr,Other,Laceration,Unprovoked,1.0
3917,USA,2015,Apr,Swimming,Laceration,Unprovoked,1.0
3918,USA,2015,Aug,Fishing,No injury,Unprovoked,1.0
3919,USA,2015,Aug,Fishing,Other Inury,Provoked,1.0
3920,USA,2015,Aug,Other,Laceration,Unprovoked,1.0
3921,USA,2015,Aug,Other,No injury,Unprovoked,2.0
3922,USA,2015,Aug,Other,Other Inury,Unprovoked,1.0
3923,USA,2015,Dec,Other,No injury,Unprovoked,1.0
3924,USA,2015,Jan,Fishing,Laceration,Provoked,1.0
3925,USA,2015,Jan,Fishing,No injury,Unprovoked,1.0
3926,USA,2015,Jul,Fishing,No injury,Provoked,1.0
3927,USA,2015,Jul,Other,No injury,Unprovoked,2.0
3928,USA,2015,Jul,Swimming,Other Inury,Unprovoked,1.0
3929,USA,2015,Jun,Other,Laceration,Unprovoked,4.0
3930,USA,2015,Jun,Other,No injury,Unprovoked,1.0
3931,USA,2015,Jun,Swimming,Laceration,Unprovoked,2.0
3932,USA,2015,Jun,Swimming,No injury,Unprovoked,2.0
3933,USA,2015,Jun,Swimming,Other Inury,Unprovoked,3.0
3934,USA,2015,Mar,Diving,Laceration,Unprovoked,1.0
3935,USA,2015,May,Other,Other Inury,Unprovoked,1.0
3936,USA,2015,May,Swimming,Laceration,Unprovoked,3.0
3937,USA,2015,Nov,Other,Laceration,Unprovoked,1.0
3938,USA,2015,Nov,Other,Other Inury,Unprovoked,1.0
3939,USA,2015,Nov,Swimming,Laceration,Unprovoked,1.0
3940,USA,2015,Nov,Swimming,Other Inury,Unprovoked,2.0
3941,USA,2015,Oct,Fishing,No injury,Unprovoked,1.0
3942,USA,2015,Oct,Other,Laceration,Unprovoked,5.0
3943,USA,2015,Oct,Other,Other Inury,Unprovoked,2.0
3944,USA,2015,Oct,Swimming,Other Inury,Unprovoked,2.0
3945,USA,2015,Sep,Fishing,Laceration,Provoked,1.0
3946,USA,2015,Sep,Fishing,Laceration,Unprovoked,1.0
3947,USA,2015,Sep,Fishing,No injury,Unprovoked,2.0
3948,USA,2015,Sep,Fishing,Other Inury,Unprovoked,1.0
3949,USA,2015,Sep,Other,Laceration,Unprovoked,1.0
3950,USA,2015,Sep,Other,No injury,Unprovoked,2.0
3951,USA,2015,Sep,Other,Other Inury,Unprovoked,1.0
3952,USA,2015,Sep,Swimming,Laceration,Unprovoked,1.0
3953,USA,2015,Sep,Swimming,Other Inury,Unprovoked,1.0
3954,USA,2016,Apr,Fishing,Laceration,Unprovoked,1.0
3955,USA,2016,Apr,Fishing,Other Inury,Unprovoked,1.0
3956,USA,2016,Apr,Other,No injury,Unprovoked,1.0
3957,USA,2016,Aug,Other,Laceration,Unprovoked,1.0
3958,USA,2016,Aug,Other,No injury,Unprovoked,2.0
3959,USA,2016,Aug,Other,Other Inury,Unprovoked,1.0
3960,USA,2016,Aug,Swimming,No injury,Unprovoked,1.0
3961,USA,2016,Dec,Other,Laceration,Unprovoked,1.0
3962,USA,2016,Jan,Fishing,Laceration,Unprovoked,1.0
3963,USA,2016,Jan,Other,Laceration,Unprovoked,1.0
3964,USA,2016,Jan,Other,No injury,Unprovoked,2.0
3965,USA,2016,Jul,Fishing,No injury,Unprovoked,3.0
3966,USA,2016,Jul,Fishing,Other Inury,Provoked,1.0
3967,USA,2016,Jul,Other,Laceration,Provoked,1.0
3968,USA,2016,Jul,Other,No injury,Unprovoked,2.0
3969,USA,2016,Jul,Swimming,Laceration,Unprovoked,1.0
3970,USA,2016,Jul,Swimming,Other Inury,Unprovoked,1.0
3971,USA,2016,Jun,Other,Laceration,Unprovoked,2.0
3972,USA,2016,Jun,Other,Other Inury,Unprovoked,1.0
3973,USA,2016,Jun,Swimming,Laceration,Unprovoked,1.0
3974,USA,2016,Jun,Swimming,Other Inury,Unprovoked,3.0
3975,USA,2016,Mar,Diving,No injury,Unprovoked,1.0
3976,USA,2016,Mar,Other,Laceration,Unprovoked,1.0
3977,USA,2016,May,Other,Other Inury,Provoked,1.0
3978,USA,2016,May,Swimming,Laceration,Unprovoked,3.0
3979,USA,2016,May,Swimming,Other Inury,Unprovoked,4.0
3980,USA,2016,Nov,Swimming,Other Inury,Unprovoked,1.0
3981,USA,2016,Oct,Diving,Other Inury,Unprovoked,1.0
3982,USA,2016,Oct,Other,Laceration,Unprovoked,4.0
3983,USA,2016,Oct,Other,No injury,Unprovoked,1.0
3984,USA,2016,Oct,Other,Other Inury,Unprovoked,1.0
3985,USA,2016,Sep,Fishing,Other Inury,Unprovoked,1.0
3986,USA,2016,Sep,Other,Laceration,Unprovoked,3.0
3987,USA,2016,Sep,Other,No injury,Unprovoked,2.0
3988,USA,2016,Sep,Other,Other Inury,Unprovoked,1.0
3989,USA,2016,Sep,Swimming,Laceration,Unprovoked,1.0
3990,USA,2016,Sep,Swimming,No injury,Unprovoked,1.0
3991,USA,2017,Apr,Other,Laceration,Unprovoked,3.0
3992,USA,2017,Apr,Other,Other Inury,Unprovoked,3.0
3993,USA,2017,Apr,Swimming,Laceration,Unprovoked,1.0
3994,USA,2017,Apr,Swimming,No injury,Unprovoked,2.0
3995,USA,2017,Apr,Swimming,Other Inury,Unprovoked,2.0
3996,USA,2017,Aug,Fishing,No injury,Unprovoked,1.0
3997,USA,2017,Aug,Fishing,Other Inury,Provoked,1.0
3998,USA,2017,Aug,Other,No injury,Unprovoked,1.0
3999,USA,2017,Aug,Swimming,Laceration,Unprovoked,1.0
4000,USA,2017,Aug,Swimming,Other Inury,Unprovoked,1.0
4001,USA,2017,Dec,Other,Laceration,Unprovoked,1.0
4002,USA,2017,Dec,Other,Other Inury,Unprovoked,1.0
4003,USA,2017,Feb,Other,No injury,Unprovoked,1.0
4004,USA,2017,Feb,Swimming,Other Inury,Unprovoked,1.0
4005,USA,2017,Jan,Swimming,No injury,Unprovoked,1.0
4006,USA,2017,Jul,Other,Laceration,Unprovoked,1.0
4007,USA,2017,Jul,Other,No injury,Unprovoked,4.0
4008,USA,2017,Jul,Swimming,Other Inury,Unprovoked,1.0
4009,USA,2017,Jun,Fishing,Laceration,Unprovoked,1.0
4010,USA,2017,Jun,Other,Laceration,Unprovoked,2.0
4011,USA,2017,Jun,Swimming,Other Inury,Unprovoked,2.0
4012,USA,2017,Mar,Other,No injury,Unprovoked,2.0
4013,USA,2017,May,Other,Laceration,Unprovoked,1.0
4014,USA,2017,May,Other,Other Inury,Provoked,1.0
4015,USA,2017,Nov,Fishing,Other Inury,Unprovoked,1.0
4016,USA,2017,Nov,Other,Laceration,Unprovoked,1.0
4017,USA,2017,Nov,Other,Other Inury,Unprovoked,1.0
4018,USA,2017,Oct,Diving,Other Inury,Unprovoked,1.0
4019,USA,2017,Oct,Other,Laceration,Unprovoked,2.0
4020,USA,2017,Oct,Other,No injury,Unprovoked,1.0
4021,USA,2017,Oct,Swimming,Laceration,Unprovoked,2.0
